order_id,customer_id,customer_age,customer_gender,city,restaurant_id,restaurant_name,cuisine,restaurant_rating,customer_rating,order_amount,delivery_distance_km,delivery_time_minutes,order_date,order_hour,payment_method,discount_applied,delivery_partner,is_late_delivery
100191,C00191,40,Female,Hyderabad,R0088,Restaurant_185,South Indian,4.3,3.6,456,1.3,6,2024-02-07,20,Wallet,0,DP001,0
100192,C00192,39,Female,Mumbai,R0404,Restaurant_316,North Indian,4.2,4.2,482,6.8,34,2024-03-26,13,UPI,15,DP001,0
100193,C00193,46,Male,Mumbai,R0420,Restaurant_198,Burger,4.9,4.9,566,9.1,49,2024-03-03,3,UPI,15,DP004,1
100194,C00194,48,Male,Chennai,R0495,Restaurant_91,Desserts,3.6,4.7,543,1.3,8,2025-03-12,21,UPI,15,DP001,1
100195,C00195,23,Female,Pune,R0294,Restaurant_465,Chinese,4.3,4.2,682,12.0,70,2025-08-29,16,Cash,25,DP004,1
100196,C00196,45,Male,Delhi,R0334,Restaurant_188,Biryani,4.3,3.8,563,14.9,70,2024-02-26,5,Cash,15,DP005,1
100197,C00197,57,Female,Pune,R0179,Restaurant_147,Burger,4.6,3.1,474,2.3,11,2024-11-07,20,Credit Card,5,DP001,0
100198,C00198,43,Female,Chennai,R0315,Restaurant_344,North Indian,3.5,4.1,568,1.7,10,2024-01-21,12,Wallet,10,DP003,0
100199,C00199,30,Male,Mumbai,R0058,Restaurant_189,Burger,4.7,4.4,604,11.4,58,2025-05-20,10,Debit Card,5,DP002,0
100200,C00200,22,Female,Delhi,R0087,Restaurant_436,Pizza,4.8,3.2,548,13.8,90,2024-10-07,3,UPI,5,DP003,1
100201,C00201,60,Male,Hyderabad,R0426,Restaurant_430,Chinese,4.7,4.7,548,4.3,27,2025-09-27,5,Cash,20,DP005,1
100202,C00202,43,Male,Mumbai,R0036,Restaurant_472,Burger,5.0,3.9,526,8.6,55,2024-04-16,15,Cash,20,DP005,1
100203,C00203,21,Female,Bangalore,R0092,Restaurant_415,Burger,4.3,4.9,525,14.1,73,2025-03-11,14,Credit Card,5,DP003,0
100204,C00204,35,Female,Delhi,R0216,Restaurant_143,Chinese,4.1,3.5,449,5.0,26,2025-04-20,8,UPI,5,DP004,1
100205,C00205,60,Female,Kolkata,R0127,Restaurant_153,South Indian,4.1,4.1,669,10.3,44,2024-02-26,15,Wallet,20,DP002,0
100206,C00206,52,Female,Chennai,R0436,Restaurant_354,North Indian,4.0,3.2,455,2.3,10,2024-06-03,18,Debit Card,0,DP005,1
100207,C00207,33,Female,Hyderabad,R0225,Restaurant_247,North Indian,4.1,3.0,663,7.3,43,2025-12-07,4,UPI,20,DP005,0
100208,C00208,33,Male,Bangalore,R0199,Restaurant_332,Pizza,4.2,3.7,473,8.4,43,2024-04-07,0,Wallet,0,DP005,1
100209,C00209,34,Female,Kolkata,R0350,Restaurant_55,Biryani,3.8,4.4,626,7.2,36,2025-09-07,11,Cash,25,DP002,0
100210,C00210,20,Male,Mumbai,R0360,Restaurant_274,Desserts,3.8,3.6,585,5.1,31,2025-03-19,3,Debit Card,15,DP005,0
100211,C00211,52,Female,Kolkata,R0242,Restaurant_415,Burger,4.1,3.8,535,4.6,26,2024-07-27,6,Cash,25,DP005,1
100212,C00212,28,Male,Chennai,R0312,Restaurant_84,Chinese,4.8,4.2,639,1.6,11,2025-08-31,3,Wallet,5,DP001,1
100213,C00213,49,Male,Chennai,R0095,Restaurant_254,Pizza,4.4,4.4,614,10.2,42,2025-11-10,18,UPI,15,DP002,1
100214,C00214,44,Female,Delhi,R0169,Restaurant_339,North Indian,4.1,3.1,520,11.8,56,2025-11-05,0,Credit Card,15,DP002,0
100215,C00215,60,Female,Mumbai,R0045,Restaurant_304,South Indian,4.0,4.2,542,12.3,75,2025-08-15,6,Wallet,15,DP002,0
100216,C00216,41,Female,Pune,R0007,Restaurant_441,Pizza,4.6,4.5,580,2.2,8,2025-08-13,12,Cash,25,DP002,1
100217,C00217,51,Female,Mumbai,R0119,Restaurant_293,North Indian,4.6,4.1,703,13.7,70,2024-01-20,19,Debit Card,20,DP005,1
100218,C00218,56,Female,Bangalore,R0140,Restaurant_151,Biryani,4.7,4.8,683,3.8,19,2025-09-18,23,Wallet,25,DP001,1
100219,C00219,41,Female,Chennai,R0238,Restaurant_284,Biryani,3.6,4.5,610,9.5,42,2025-02-15,13,Debit Card,25,DP001,1
100220,C00220,29,Male,Pune,R0312,Restaurant_124,Desserts,4.7,4.5,642,6.1,36,2024-07-10,3,Debit Card,15,DP002,1
100221,C00221,31,Male,Chennai,R0363,Restaurant_199,Chinese,4.6,4.9,684,13.5,65,2025-04-18,14,Debit Card,10,DP004,0
100222,C00222,42,Male,Pune,R0329,Restaurant_122,Pizza,3.6,3.4,662,10.0,68,2024-04-16,2,Wallet,25,DP005,1
100223,C00223,46,Male,Kolkata,R0145,Restaurant_319,North Indian,4.2,4.2,530,14.4,77,2024-12-09,23,Cash,10,DP001,1
100224,C00224,49,Female,Delhi,R0014,Restaurant_70,North Indian,3.6,3.3,454,4.6,23,2025-09-05,12,Credit Card,10,DP003,1
100225,C00225,47,Female,Delhi,R0134,Restaurant_180,Burger,4.9,3.1,797,13.1,67,2025-07-17,13,Cash,0,DP003,0
100226,C00226,46,Female,Mumbai,R0293,Restaurant_175,South Indian,4.1,3.1,596,8.2,52,2024-02-16,22,UPI,20,DP005,1
100227,C00227,29,Male,Delhi,R0163,Restaurant_84,Pizza,3.8,4.9,683,13.9,59,2024-08-21,11,Debit Card,5,DP003,1
100228,C00228,49,Male,Kolkata,R0111,Restaurant_84,Biryani,4.7,3.2,605,10.1,49,2025-06-23,12,Credit Card,25,DP002,1
100229,C00229,39,Male,Delhi,R0103,Restaurant_322,South Indian,4.7,3.4,613,4.8,24,2024-02-02,7,Credit Card,0,DP004,0
100230,C00230,55,Female,Bangalore,R0083,Restaurant_250,Chinese,3.5,5.0,401,3.2,16,2024-09-07,5,UPI,10,DP003,0
100231,C00231,28,Female,Pune,R0196,Restaurant_127,Pizza,4.3,4.7,451,3.9,19,2025-08-23,5,UPI,10,DP001,0
100232,C00232,50,Male,Chennai,R0337,Restaurant_64,Desserts,4.8,3.9,679,5.6,32,2025-12-29,5,Credit Card,10,DP004,0
100233,C00233,51,Male,Delhi,R0339,Restaurant_202,Burger,4.9,4.4,634,7.9,34,2024-08-13,11,Cash,0,DP004,1
100234,C00234,36,Female,Delhi,R0458,Restaurant_362,Desserts,4.3,3.1,451,1.7,11,2024-07-07,6,Credit Card,10,DP001,0
100235,C00235,39,Female,Delhi,R0093,Restaurant_306,Pizza,4.4,3.9,733,13.0,52,2024-05-16,16,Credit Card,10,DP001,1
100236,C00236,47,Female,Chennai,R0187,Restaurant_278,Chinese,4.6,3.4,571,9.1,55,2024-03-03,11,Credit Card,5,DP005,1
100237,C00237,30,Male,Mumbai,R0335,Restaurant_293,Desserts,3.9,4.9,595,8.5,39,2024-07-23,1,Cash,0,DP005,1
100238,C00238,20,Male,Pune,R0238,Restaurant_423,Chinese,4.8,5.0,649,4.2,17,2024-10-27,20,Debit Card,15,DP005,1
100239,C00239,28,Female,Bangalore,R0279,Restaurant_350,Desserts,4.4,3.0,486,1.8,11,2024-12-17,20,Cash,0,DP005,0
100240,C00240,39,Female,Hyderabad,R0429,Restaurant_468,Burger,4.4,4.7,488,8.9,53,2025-08-17,13,Wallet,25,DP003,1
100241,C00241,35,Female,Bangalore,R0082,Restaurant_494,North Indian,4.2,4.5,588,13.5,86,2024-01-16,19,UPI,15,DP003,1
100242,C00242,31,Female,Kolkata,R0083,Restaurant_369,Biryani,3.5,3.1,606,2.3,12,2025-12-13,6,Cash,20,DP005,0
100243,C00243,31,Female,Pune,R0229,Restaurant_240,Pizza,4.2,3.6,513,13.9,80,2024-04-10,8,Debit Card,10,DP004,0
100244,C00244,24,Female,Hyderabad,R0336,Restaurant_398,North Indian,3.9,4.6,688,9.8,42,2025-04-24,3,Wallet,20,DP002,0
100245,C00245,19,Female,Bangalore,R0283,Restaurant_215,South Indian,4.8,4.1,594,12.3,71,2024-09-13,17,Debit Card,10,DP003,1
100246,C00246,44,Male,Bangalore,R0084,Restaurant_388,Pizza,4.1,4.8,553,3.5,16,2025-04-26,18,Debit Card,25,DP001,0
100247,C00247,50,Male,Chennai,R0143,Restaurant_308,North Indian,4.8,5.0,612,13.7,80,2025-06-27,19,UPI,15,DP003,1
100248,C00248,59,Female,Bangalore,R0052,Restaurant_129,Pizza,3.6,4.1,580,4.7,31,2024-11-19,16,UPI,20,DP003,0
100249,C00249,43,Male,Kolkata,R0320,Restaurant_374,Pizza,4.0,3.6,633,6.0,38,2024-11-11,16,Credit Card,5,DP004,1
100250,C00250,52,Male,Hyderabad,R0141,Restaurant_313,Pizza,4.0,4.1,730,11.6,63,2025-10-04,2,UPI,5,DP004,1
100251,C00251,27,Female,Delhi,R0043,Restaurant_111,Chinese,4.7,4.6,534,11.0,61,2024-03-19,22,Wallet,20,DP003,0
100252,C00252,19,Male,Mumbai,R0263,Restaurant_146,Burger,3.8,4.4,510,8.3,41,2024-07-06,16,UPI,10,DP002,1
100253,C00253,32,Male,Delhi,R0006,Restaurant_155,South Indian,3.8,3.2,458,2.7,14,2024-04-19,22,UPI,0,DP004,0
100254,C00254,20,Female,Kolkata,R0084,Restaurant_155,Chinese,4.1,4.7,518,9.1,47,2025-05-13,4,Debit Card,15,DP005,1
100255,C00255,38,Female,Bangalore,R0381,Restaurant_320,Burger,4.8,3.0,511,6.4,36,2024-09-22,15,Debit Card,10,DP003,0
100256,C00256,58,Female,Hyderabad,R0313,Restaurant_453,South Indian,4.2,3.7,631,2.7,18,2025-09-28,4,Debit Card,10,DP001,1
100257,C00257,58,Female,Hyderabad,R0209,Restaurant_481,Biryani,4.0,3.4,564,13.9,81,2025-12-03,3,UPI,0,DP004,1
100258,C00258,25,Male,Chennai,R0470,Restaurant_210,South Indian,4.3,4.0,690,7.2,48,2025-05-07,23,Credit Card,10,DP001,1
100259,C00259,32,Female,Hyderabad,R0169,Restaurant_144,North Indian,3.9,4.7,455,2.5,11,2024-03-14,5,Credit Card,0,DP004,1
100260,C00260,22,Female,Pune,R0029,Restaurant_330,Burger,4.8,3.7,551,5.2,29,2025-04-03,15,Cash,10,DP005,0
100261,C00261,58,Male,Pune,R0470,Restaurant_450,South Indian,4.6,3.6,592,1.0,5,2024-08-05,14,Wallet,5,DP002,0
100262,C00262,36,Male,Bangalore,R0064,Restaurant_261,Burger,3.8,3.9,452,3.0,13,2025-05-09,13,Debit Card,15,DP005,1
100263,C00263,60,Female,Mumbai,R0045,Restaurant_286,Desserts,4.3,4.2,721,9.1,50,2025-06-29,5,Debit Card,20,DP001,0
100264,C00264,30,Male,Pune,R0206,Restaurant_295,South Indian,4.6,4.0,769,12.6,78,2024-04-03,12,Credit Card,5,DP001,1
100265,C00265,26,Male,Pune,R0482,Restaurant_58,Burger,4.7,4.8,577,11.1,51,2025-09-12,6,Debit Card,25,DP002,0
100266,C00266,54,Female,Bangalore,R0165,Restaurant_207,Biryani,4.2,4.2,679,10.7,59,2025-07-04,3,Cash,10,DP003,0
100267,C00267,55,Male,Hyderabad,R0340,Restaurant_89,Pizza,4.2,3.2,666,4.3,23,2024-07-18,7,Credit Card,0,DP005,0
100268,C00268,42,Female,Kolkata,R0026,Restaurant_306,Chinese,4.4,4.5,553,6.6,32,2025-11-14,6,Wallet,5,DP002,0
100269,C00269,36,Female,Delhi,R0318,Restaurant_207,South Indian,3.8,3.2,560,12.1,51,2024-11-05,6,Debit Card,25,DP003,0
100270,C00270,35,Male,Kolkata,R0405,Restaurant_437,North Indian,4.4,4.8,747,11.2,72,2024-10-06,6,Cash,0,DP001,0
100271,C00271,58,Female,Chennai,R0125,Restaurant_139,Pizza,3.9,3.7,711,14.2,59,2024-05-27,21,Cash,5,DP004,0
100272,C00272,31,Male,Pune,R0438,Restaurant_270,Burger,4.7,3.5,622,8.6,58,2024-05-30,13,Cash,15,DP005,0
100273,C00273,20,Female,Mumbai,R0242,Restaurant_136,Chinese,3.8,3.4,423,1.1,5,2024-06-19,11,Debit Card,10,DP002,0
100274,C00274,51,Female,Pune,R0466,Restaurant_217,Desserts,3.6,3.2,551,10.1,66,2024-02-18,20,Debit Card,25,DP003,0
100275,C00275,49,Male,Pune,R0479,Restaurant_131,North Indian,4.3,4.9,749,14.9,74,2025-07-21,14,UPI,0,DP003,0
100276,C00276,36,Male,Delhi,R0340,Restaurant_224,Pizza,4.6,4.4,560,13.6,77,2025-06-02,0,Credit Card,25,DP004,1
100277,C00277,30,Female,Mumbai,R0329,Restaurant_264,North Indian,4.9,3.5,553,1.7,7,2024-04-08,4,Credit Card,5,DP002,1
100278,C00278,35,Male,Mumbai,R0003,Restaurant_120,Desserts,4.8,4.5,643,7.0,45,2025-08-16,14,Wallet,25,DP005,1
100279,C00279,28,Male,Chennai,R0200,Restaurant_147,Desserts,4.1,3.9,555,9.5,57,2025-11-27,16,Credit Card,5,DP004,0
100280,C00280,27,Female,Pune,R0467,Restaurant_20,North Indian,4.9,3.7,544,5.3,22,2025-05-09,17,UPI,5,DP001,1
100281,C00281,30,Male,Hyderabad,R0457,Restaurant_74,South Indian,4.7,3.3,684,6.5,26,2025-01-18,4,UPI,15,DP004,0
100282,C00282,32,Female,Chennai,R0035,Restaurant_3,South Indian,3.6,3.5,667,13.3,74,2024-05-28,7,Credit Card,25,DP004,0
100283,C00283,46,Male,Mumbai,R0283,Restaurant_220,Burger,3.8,3.4,459,4.0,26,2024-10-23,11,Credit Card,25,DP001,0
100284,C00284,19,Male,Chennai,R0303,Restaurant_475,Burger,3.6,3.4,570,1.1,6,2025-02-16,4,UPI,20,DP005,0
100285,C00285,47,Female,Hyderabad,R0295,Restaurant_280,North Indian,4.8,3.4,589,2.2,9,2025-02-20,18,Wallet,25,DP003,0
100286,C00286,21,Female,Delhi,R0032,Restaurant_242,South Indian,4.7,4.0,575,9.2,43,2025-07-05,3,Debit Card,10,DP004,0
100287,C00287,58,Male,Kolkata,R0301,Restaurant_487,Burger,4.6,3.5,566,11.4,69,2025-06-13,4,Credit Card,25,DP005,1
100288,C00288,26,Male,Hyderabad,R0214,Restaurant_385,Biryani,4.5,4.4,495,8.5,42,2025-08-26,10,Debit Card,25,DP005,0
100289,C00289,49,Female,Chennai,R0078,Restaurant_321,Burger,3.8,4.2,669,10.3,43,2025-06-23,0,Wallet,15,DP003,1
100290,C00290,42,Male,Kolkata,R0429,Restaurant_152,South Indian,3.6,3.8,567,10.7,43,2024-12-22,16,Wallet,25,DP005,1
100291,C00291,36,Male,Bangalore,R0274,Restaurant_60,Pizza,4.5,4.4,645,7.0,45,2024-08-31,11,Wallet,25,DP005,1
100292,C00292,23,Female,Chennai,R0297,Restaurant_304,South Indian,4.5,4.2,589,11.7,58,2024-08-22,17,Wallet,20,DP005,1
100293,C00293,21,Female,Kolkata,R0109,Restaurant_160,North Indian,4.7,4.5,561,3.6,23,2025-12-11,11,Debit Card,20,DP004,1
100294,C00294,29,Female,Kolkata,R0229,Restaurant_70,South Indian,4.7,3.8,654,10.8,70,2025-08-20,21,UPI,25,DP005,1
100295,C00295,19,Male,Delhi,R0258,Restaurant_34,Pizza,3.7,3.1,409,3.9,25,2024-05-30,8,UPI,20,DP005,1
100296,C00296,57,Female,Pune,R0244,Restaurant_389,Biryani,4.6,4.2,570,11.6,67,2025-10-28,19,Cash,20,DP002,1
100297,C00297,60,Male,Pune,R0112,Restaurant_98,Pizza,4.5,5.0,658,6.0,34,2024-02-02,8,Debit Card,5,DP005,0
100298,C00298,44,Female,Hyderabad,R0023,Restaurant_354,North Indian,4.8,4.0,581,12.0,65,2024-01-30,21,Credit Card,10,DP002,1
100299,C00299,18,Female,Mumbai,R0087,Restaurant_233,Biryani,4.5,3.2,488,6.8,33,2025-04-11,14,Credit Card,0,DP005,1
100300,C00300,32,Female,Chennai,R0150,Restaurant_298,Chinese,4.9,3.7,786,12.7,87,2024-06-24,9,Wallet,25,DP003,0
100301,C00301,54,Male,Kolkata,R0289,Restaurant_471,Burger,4.1,4.9,522,10.5,50,2024-07-26,5,Cash,10,DP004,0
100302,C00302,31,Female,Kolkata,R0333,Restaurant_70,North Indian,3.5,4.3,563,10.4,64,2025-02-04,12,Debit Card,0,DP004,1
100303,C00303,45,Male,Kolkata,R0026,Restaurant_417,Chinese,4.9,3.8,590,3.1,17,2025-07-12,9,Cash,0,DP005,1
100304,C00304,35,Male,Kolkata,R0426,Restaurant_447,Chinese,4.3,4.6,664,10.1,56,2024-06-02,20,Cash,0,DP001,0
100305,C00305,37,Male,Pune,R0099,Restaurant_201,Chinese,4.8,4.8,648,10.9,57,2025-01-11,21,Credit Card,25,DP003,1
100306,C00306,28,Female,Chennai,R0485,Restaurant_335,Biryani,4.3,3.6,704,12.5,82,2025-01-19,12,Credit Card,20,DP005,1
100307,C00307,31,Male,Mumbai,R0011,Restaurant_377,North Indian,4.8,4.0,605,14.4,60,2024-10-25,5,Wallet,25,DP002,1
100308,C00308,27,Male,Chennai,R0064,Restaurant_361,Desserts,3.7,3.9,642,7.0,44,2025-12-20,11,UPI,25,DP001,1
100309,C00309,30,Male,Chennai,R0353,Restaurant_274,South Indian,3.8,3.1,467,8.0,33,2025-11-28,0,Debit Card,15,DP001,1
100310,C00310,33,Male,Delhi,R0495,Restaurant_157,South Indian,4.8,3.9,621,2.6,13,2024-07-14,2,Cash,10,DP003,0
100311,C00311,60,Female,Pune,R0278,Restaurant_392,Pizza,4.8,3.1,569,2.6,13,2024-05-15,8,Debit Card,15,DP002,1
100312,C00312,55,Female,Delhi,R0398,Restaurant_351,Pizza,3.7,3.1,559,6.0,26,2025-04-01,19,Credit Card,20,DP001,0
100313,C00313,58,Female,Bangalore,R0479,Restaurant_480,North Indian,4.9,3.3,619,5.0,24,2025-10-09,20,Credit Card,15,DP002,0
100314,C00314,32,Female,Bangalore,R0259,Restaurant_421,Desserts,4.1,4.3,431,4.3,29,2025-10-22,22,Cash,0,DP001,0
100315,C00315,24,Male,Kolkata,R0186,Restaurant_479,Burger,4.5,4.1,611,3.3,18,2024-04-08,18,UPI,20,DP003,0
100316,C00316,50,Male,Bangalore,R0408,Restaurant_439,North Indian,4.0,3.4,525,7.5,44,2024-06-28,14,Credit Card,15,DP001,1
100317,C00317,29,Male,Hyderabad,R0001,Restaurant_219,North Indian,4.0,4.6,637,7.1,29,2024-07-31,18,Cash,5,DP004,1
100318,C00318,41,Female,Hyderabad,R0227,Restaurant_400,Biryani,4.0,4.7,525,6.4,29,2025-02-28,14,Cash,10,DP001,0
100319,C00319,47,Female,Mumbai,R0187,Restaurant_102,Pizza,3.5,3.7,685,11.2,53,2025-05-14,10,Wallet,20,DP002,1
100320,C00320,53,Male,Hyderabad,R0155,Restaurant_187,Pizza,4.3,4.5,700,14.5,83,2025-11-28,12,Credit Card,25,DP002,1
100321,C00321,40,Female,Hyderabad,R0019,Restaurant_195,Burger,3.8,4.5,589,7.6,46,2024-12-27,1,Credit Card,25,DP005,1
100322,C00322,58,Female,Delhi,R0149,Restaurant_247,Desserts,4.3,4.2,498,2.1,14,2024-07-21,16,Wallet,25,DP005,1
100323,C00323,23,Male,Pune,R0172,Restaurant_45,Chinese,4.9,4.0,722,5.6,23,2024-09-15,5,Debit Card,10,DP002,1
100324,C00324,48,Male,Chennai,R0097,Restaurant_494,South Indian,4.9,4.7,576,9.3,45,2025-07-04,12,Debit Card,5,DP001,1
100325,C00325,57,Male,Pune,R0468,Restaurant_394,South Indian,4.4,3.8,515,2.3,11,2024-07-18,18,Wallet,15,DP001,0
100326,C00326,21,Female,Delhi,R0391,Restaurant_35,North Indian,4.7,4.5,592,9.7,51,2025-07-11,10,Credit Card,25,DP005,1
100327,C00327,28,Female,Pune,R0039,Restaurant_362,South Indian,3.7,3.2,517,5.5,34,2025-01-22,5,UPI,0,DP005,0
100328,C00328,60,Male,Kolkata,R0435,Restaurant_94,North Indian,3.9,4.2,452,5.3,32,2024-01-27,0,Debit Card,25,DP002,1
100329,C00329,43,Female,Pune,R0198,Restaurant_496,Desserts,4.0,3.6,649,5.5,27,2025-07-04,0,Wallet,25,DP004,0
100330,C00330,60,Female,Pune,R0404,Restaurant_68,Pizza,3.7,4.3,513,11.9,52,2024-06-02,7,Cash,20,DP001,0
100331,C00331,56,Female,Chennai,R0028,Restaurant_212,Desserts,4.5,4.0,571,6.8,41,2025-12-17,5,Cash,20,DP001,0
100332,C00332,40,Male,Kolkata,R0198,Restaurant_370,Chinese,4.3,4.5,646,12.8,88,2025-03-13,8,Credit Card,5,DP003,0
100333,C00333,59,Male,Hyderabad,R0135,Restaurant_461,North Indian,4.9,4.0,724,8.3,49,2024-03-27,1,Wallet,0,DP001,1
100334,C00334,52,Male,Delhi,R0346,Restaurant_257,Desserts,4.6,4.6,565,8.7,38,2025-12-24,9,Wallet,20,DP002,0
100335,C00335,18,Female,Hyderabad,R0436,Restaurant_9,Burger,4.4,3.6,687,5.9,31,2025-02-25,4,Debit Card,5,DP002,1
100336,C00336,33,Female,Hyderabad,R0042,Restaurant_189,South Indian,4.1,4.7,709,11.4,65,2024-01-01,5,UPI,15,DP002,0
100337,C00337,30,Female,Hyderabad,R0217,Restaurant_344,Biryani,4.4,3.3,588,7.0,48,2024-03-09,5,Wallet,15,DP003,1
100338,C00338,42,Male,Kolkata,R0471,Restaurant_103,Chinese,4.0,4.1,615,2.6,17,2024-09-10,7,Credit Card,15,DP004,1
100339,C00339,22,Male,Kolkata,R0367,Restaurant_36,Pizza,3.9,3.8,513,2.8,16,2024-11-08,2,Wallet,5,DP002,0
100340,C00340,48,Male,Hyderabad,R0383,Restaurant_430,Chinese,4.7,4.5,645,5.5,27,2024-03-20,21,Credit Card,15,DP003,1
100341,C00341,39,Female,Mumbai,R0116,Restaurant_220,South Indian,4.7,3.3,519,8.3,49,2025-03-21,10,Credit Card,25,DP003,0
100342,C00342,53,Male,Bangalore,R0474,Restaurant_109,Burger,3.7,3.6,471,6.9,46,2024-02-22,9,UPI,10,DP003,1
100343,C00343,24,Female,Pune,R0257,Restaurant_416,South Indian,4.1,3.7,622,10.2,68,2025-09-21,9,Cash,5,DP001,0
100344,C00344,52,Male,Hyderabad,R0488,Restaurant_247,Burger,3.7,3.4,635,9.0,57,2025-11-25,11,Cash,5,DP003,1
100345,C00345,37,Male,Mumbai,R0274,Restaurant_130,Burger,4.1,3.6,456,6.6,32,2024-03-13,23,UPI,15,DP003,1
100346,C00346,44,Female,Hyderabad,R0307,Restaurant_370,Biryani,3.9,3.9,565,12.2,82,2025-11-18,20,Cash,25,DP005,0
100347,C00347,47,Male,Chennai,R0114,Restaurant_81,Burger,4.4,3.1,641,5.9,37,2024-03-08,21,Cash,20,DP003,0
100348,C00348,21,Female,Delhi,R0063,Restaurant_395,Pizza,4.2,4.2,553,2.7,15,2024-04-11,7,Cash,25,DP001,1
100349,C00349,32,Female,Mumbai,R0402,Restaurant_235,Pizza,3.8,5.0,457,6.4,38,2025-06-14,4,Wallet,25,DP003,0
100350,C00350,50,Female,Kolkata,R0242,Restaurant_162,North Indian,4.6,4.6,732,8.6,41,2025-12-15,2,Credit Card,5,DP002,1
100351,C00351,57,Female,Pune,R0276,Restaurant_338,North Indian,3.7,4.2,525,13.7,56,2024-06-20,15,Debit Card,15,DP005,1
100352,C00352,47,Male,Hyderabad,R0408,Restaurant_228,Chinese,3.7,3.3,511,14.7,97,2024-03-13,13,Debit Card,0,DP002,0
100353,C00353,43,Female,Hyderabad,R0347,Restaurant_423,Chinese,4.3,4.1,576,3.3,14,2024-09-16,12,Credit Card,10,DP002,1
100354,C00354,45,Male,Pune,R0177,Restaurant_361,South Indian,4.7,4.4,652,10.2,50,2025-12-01,11,Wallet,15,DP005,0
100355,C00355,41,Female,Mumbai,R0376,Restaurant_2,South Indian,4.8,3.5,525,10.4,67,2025-03-25,1,Debit Card,0,DP003,0
100356,C00356,24,Male,Hyderabad,R0068,Restaurant_148,Pizza,4.0,3.3,669,13.2,67,2025-12-01,20,Debit Card,0,DP005,0
100357,C00357,18,Female,Pune,R0405,Restaurant_176,South Indian,4.7,4.1,521,1.8,10,2025-01-01,10,Credit Card,0,DP005,0
100358,C00358,48,Male,Pune,R0110,Restaurant_90,Chinese,4.6,4.0,552,9.5,50,2025-07-31,13,UPI,15,DP001,1
100359,C00359,45,Male,Hyderabad,R0015,Restaurant_49,Desserts,3.8,3.2,640,4.9,29,2025-01-08,15,UPI,5,DP004,1
100360,C00360,48,Male,Mumbai,R0241,Restaurant_207,Chinese,5.0,4.8,533,8.8,61,2025-03-06,0,Debit Card,10,DP004,0
100361,C00361,25,Male,Hyderabad,R0280,Restaurant_142,South Indian,4.7,4.6,617,10.8,59,2024-12-18,15,Cash,0,DP005,1
100362,C00362,45,Male,Mumbai,R0155,Restaurant_220,Biryani,4.7,3.1,549,5.3,26,2025-06-16,14,Wallet,25,DP001,0
100363,C00363,45,Male,Hyderabad,R0284,Restaurant_496,Chinese,4.7,4.7,650,5.6,24,2024-02-19,14,Cash,10,DP001,0
100364,C00364,18,Male,Kolkata,R0459,Restaurant_430,Desserts,3.9,3.2,456,9.0,36,2025-11-12,22,Cash,25,DP003,1
100365,C00365,59,Male,Chennai,R0156,Restaurant_281,Biryani,3.5,4.7,470,9.1,57,2024-03-19,0,Cash,25,DP004,1
100366,C00366,25,Female,Bangalore,R0368,Restaurant_260,Chinese,5.0,4.3,686,3.1,15,2024-07-31,8,Debit Card,25,DP005,1
100367,C00367,20,Male,Mumbai,R0237,Restaurant_104,South Indian,4.6,3.9,682,2.7,14,2024-01-28,7,Cash,20,DP005,1
100368,C00368,38,Female,Kolkata,R0245,Restaurant_104,Desserts,4.5,4.5,728,11.0,59,2025-01-16,10,Credit Card,0,DP003,0
100369,C00369,21,Male,Pune,R0209,Restaurant_452,Chinese,4.8,4.6,509,4.4,29,2025-10-31,16,Credit Card,25,DP005,0
100370,C00370,60,Female,Bangalore,R0433,Restaurant_318,Burger,3.9,3.3,567,5.7,32,2024-12-07,8,Wallet,15,DP001,0
100371,C00371,49,Male,Hyderabad,R0271,Restaurant_239,Desserts,3.9,4.7,447,2.3,10,2025-09-11,2,Credit Card,20,DP004,1
100372,C00372,30,Female,Bangalore,R0468,Restaurant_114,North Indian,4.3,3.4,544,5.2,36,2024-11-06,10,Debit Card,0,DP004,0
100373,C00373,39,Male,Mumbai,R0481,Restaurant_185,South Indian,3.9,4.3,442,4.7,24,2025-03-10,15,Cash,5,DP004,1
100374,C00374,25,Male,Bangalore,R0077,Restaurant_8,Burger,3.9,4.8,518,10.3,55,2024-10-28,23,Cash,0,DP003,1
100375,C00375,21,Female,Chennai,R0454,Restaurant_335,Chinese,4.9,3.1,523,5.8,37,2024-12-05,18,Debit Card,25,DP001,1
100376,C00376,23,Female,Bangalore,R0379,Restaurant_41,Burger,3.9,4.6,637,4.5,28,2025-08-26,23,Wallet,0,DP004,1
100377,C00377,47,Male,Kolkata,R0176,Restaurant_361,Burger,4.7,3.4,674,9.1,61,2025-04-01,21,Debit Card,10,DP004,0
100378,C00378,19,Male,Chennai,R0243,Restaurant_256,Burger,4.8,4.5,602,9.0,50,2024-09-27,10,Debit Card,5,DP004,0
100379,C00379,46,Female,Hyderabad,R0017,Restaurant_30,Burger,4.4,3.4,594,8.1,38,2024-08-02,12,Wallet,10,DP002,1
100380,C00380,20,Female,Pune,R0033,Restaurant_129,South Indian,4.9,4.5,667,3.1,15,2025-12-04,0,Wallet,25,DP004,0
100381,C00381,53,Female,Mumbai,R0450,Restaurant_443,South Indian,4.8,4.9,635,13.8,67,2025-12-06,15,Cash,15,DP002,1
